date,rank,title,artist,collab
11/19/11,4,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
11/19/11,5,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
11/19/11,6,Without You,David Guetta Featuring Usher,
11/19/11,7,Pumped Up Kicks,Foster The People,
11/19/11,8,Good Feeling,Flo Rida,
11/19/11,9,You Make Me Feel...,Cobra Starship Featuring Sabi,
11/19/11,10,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,
11/26/11,1,We Found Love,Rihanna Featuring Calvin Harris,
11/26/11,2,Sexy And I Know It,LMFAO,
11/26/11,3,Someone Like You,Adele,
11/26/11,4,Without You,David Guetta Featuring Usher,
11/26/11,5,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
11/26/11,6,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
11/26/11,7,Pumped Up Kicks,Foster The People,
11/26/11,8,Good Feeling,Flo Rida,
11/26/11,9,It Will Rain,Bruno Mars,
11/26/11,10,If This Was A Movie,Taylor Swift,
12/3/11,1,We Found Love,Rihanna Featuring Calvin Harris,
12/3/11,2,Sexy And I Know It,LMFAO,
12/3/11,3,Someone Like You,Adele,
12/3/11,4,Without You,David Guetta Featuring Usher,
12/3/11,5,It Will Rain,Bruno Mars,
12/3/11,6,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
12/3/11,7,Good Feeling,Flo Rida,
12/3/11,8,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
12/3/11,9,Take Care,Drake Featuring Rihanna,
12/3/11,10,The One That Got Away,Katy Perry,
12/10/11,1,We Found Love,Rihanna Featuring Calvin Harris,
12/10/11,2,Sexy And I Know It,LMFAO,
12/10/11,3,It Will Rain,Bruno Mars,
12/10/11,4,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
12/10/11,5,Someone Like You,Adele,
12/10/11,6,Without You,David Guetta Featuring Usher,
12/10/11,7,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
12/10/11,8,Good Feeling,Flo Rida,
12/10/11,9,The One That Got Away,Katy Perry,
12/10/11,10,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,
12/17/11,1,We Found Love,Rihanna Featuring Calvin Harris,
12/17/11,2,Sexy And I Know It,LMFAO,
12/17/11,3,It Will Rain,Bruno Mars,
12/17/11,4,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
12/17/11,5,Good Feeling,Flo Rida,
12/17/11,6,Someone Like You,Adele,
12/17/11,7,Without You,David Guetta Featuring Usher,
12/17/11,8,Ni**as in Paris,Jay Z  Kanye West,
12/17/11,9,The One That Got Away,Katy Perry,
12/17/11,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
12/24/11,1,We Found Love,Rihanna Featuring Calvin Harris,
12/24/11,2,Sexy And I Know It,LMFAO,
12/24/11,3,It Will Rain,Bruno Mars,
12/24/11,4,The One That Got Away,Katy Perry,
12/24/11,5,Good Feeling,Flo Rida,
12/24/11,6,Ni**as in Paris,Jay Z  Kanye West,
12/24/11,7,Someone Like You,Adele,
12/24/11,8,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
12/24/11,9,Without You,David Guetta Featuring Usher,
12/24/11,10,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,
12/31/11,1,We Found Love,Rihanna Featuring Calvin Harris,
12/31/11,2,Sexy And I Know It,LMFAO,
12/31/11,3,It Will Rain,Bruno Mars,
12/31/11,4,Good Feeling,Flo Rida,
12/31/11,5,The One That Got Away,Katy Perry,
12/31/11,6,Ni**as in Paris,Jay Z  Kanye West,
12/31/11,7,Someone Like You,Adele,
12/31/11,8,Without You,David Guetta Featuring Usher,
12/31/11,9,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,
12/31/11,10,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,
1/7/12,1,Sexy And I Know It,LMFAO,
1/7/12,2,We Found Love,Rihanna Featuring Calvin Harris,
1/7/12,3,The One That Got Away,Katy Perry,
1/7/12,4,It Will Rain,Bruno Mars,
1/7/12,5,Ni**as in Paris,Jay Z  Kanye West,
1/7/12,6,Good Feeling,Flo Rida,
1/7/12,7,Set Fire To The Rain,Adele,
1/7/12,8,Someone Like You,Adele,
1/7/12,9,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,
1/7/12,10,Dance (A$$),Big Sean Featuring Nicki Minaj,
1/14/12,1,Sexy And I Know It,LMFAO,
1/14/12,2,We Found Love,Rihanna Featuring Calvin Harris,
1/14/12,3,The One That Got Away,Katy Perry,
1/14/12,4,It Will Rain,Bruno Mars,
1/14/12,5,Good Feeling,Flo Rida,
1/14/12,6,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,
1/14/12,7,Ni**as in Paris,Jay Z  Kanye West,
1/14/12,8,Set Fire To The Rain,Adele,
1/14/12,9,Someone Like You,Adele,
1/14/12,10,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,
1/21/12,1,We Found Love,Rihanna Featuring Calvin Harris,
1/21/12,2,Sexy And I Know It,LMFAO,
1/21/12,3,It Will Rain,Bruno Mars,
1/21/12,4,Set Fire To The Rain,Adele,
1/21/12,5,Good Feeling,Flo Rida,
1/21/12,6,The One That Got Away,Katy Perry,
1/21/12,7,Ni**as in Paris,Jay Z  Kanye West,
1/21/12,8,I Won't Give Up,Jason Mraz,
1/21/12,9,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,
1/21/12,10,Someone Like You,Adele,
1/28/12,1,We Found Love,Rihanna Featuring Calvin Harris,
1/28/12,2,Set Fire To The Rain,Adele,
1/28/12,3,Good Feeling,Flo Rida,
1/28/12,4,It Will Rain,Bruno Mars,
1/28/12,5,Sexy And I Know It,LMFAO,
1/28/12,6,The One That Got Away,Katy Perry,
1/28/12,7,Ni**as in Paris,Jay Z  Kanye West,
1/28/12,8,Rack City,Tyga,
1/28/12,9,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,
1/28/12,10,Turn Me On,David Guetta Featuring Nicki Minaj,
2/4/12,1,Set Fire To The Rain,Adele,
2/4/12,2,We Found Love,Rihanna Featuring Calvin Harris,
2/4/12,3,Good Feeling,Flo Rida,
2/4/12,4,Turn Me On,David Guetta Featuring Nicki Minaj,
2/4/12,5,The One That Got Away,Katy Perry,
2/4/12,6,It Will Rain,Bruno Mars,
2/4/12,7,Sexy And I Know It,LMFAO,
2/4/12,8,Stronger (What Doesn't Kill You),Kelly Clarkson,
2/4/12,9,Ni**as in Paris,Jay Z  Kanye West,
2/4/12,10,Domino,Jessie J,
2/11/12,1,Set Fire To The Rain,Adele,
2/11/12,2,Stronger (What Doesn't Kill You),Kelly Clarkson,
2/11/12,3,We Found Love,Rihanna Featuring Calvin Harris,
2/11/12,4,Good Feeling,Flo Rida,
2/11/12,5,Turn Me On,David Guetta Featuring Nicki Minaj,
2/11/12,6,It Will Rain,Bruno Mars,
2/11/12,7,Sexy And I Know It,LMFAO,
2/11/12,8,Domino,Jessie J,
2/11/12,9,The One That Got Away,Katy Perry,
2/11/12,10,Rack City,Tyga,
2/18/12,1,Stronger (What Doesn't Kill You),Kelly Clarkson,
2/18/12,2,Set Fire To The Rain,Adele,
2/18/12,3,Good Feeling,Flo Rida,
2/18/12,4,We Found Love,Rihanna Featuring Calvin Harris,
2/18/12,5,Turn Me On,David Guetta Featuring Nicki Minaj,
2/18/12,6,Domino,Jessie J,
2/18/12,7,Rack City,Tyga,
2/18/12,8,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,
2/18/12,9,Sexy And I Know It,LMFAO,
2/18/12,10,It Will Rain,Bruno Mars,
2/25/12,1,Stronger (What Doesn't Kill You),Kelly Clarkson,
2/25/12,2,Set Fire To The Rain,Adele,
2/25/12,3,We Are Young,fun. Featuring Janelle Monae,
2/25/12,4,Sexy And I Know It,LMFAO,
2/25/12,5,Good Feeling,Flo Rida,
2/25/12,6,We Found Love,Rihanna Featuring Calvin Harris,
2/25/12,7,I Will Always Love You,Whitney Houston,
2/25/12,8,Turn Me On,David Guetta Featuring Nicki Minaj,
2/25/12,9,Rack City,Tyga,
2/25/12,10,Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,
3/3/12,1,Part Of Me,Katy Perry,
3/3/12,2,Set Fire To The Rain,Adele,
3/3/12,3,I Will Always Love You,Whitney Houston,
3/3/12,4,Stronger (What Doesn't Kill You),Kelly Clarkson,
3/3/12,5,Rolling In The Deep,Adele,
3/3/12,6,We Are Young,fun. Featuring Janelle Monae,
3/3/12,7,Someone Like You,Adele,
3/3/12,8,We Found Love,Rihanna Featuring Calvin Harris,
3/3/12,9,Starships,Nicki Minaj,
3/3/12,10,Turn Up The Music,Chris Brown,
3/10/12,1,Stronger (What Doesn't Kill You),Kelly Clarkson,
3/10/12,2,Set Fire To The Rain,Adele,
3/10/12,3,We Are Young,fun. Featuring Janelle Monae,
3/10/12,4,Part Of Me,Katy Perry,
3/10/12,5,Glad You Came,The Wanted,
3/10/12,6,We Found Love,Rihanna Featuring Calvin Harris,
3/10/12,7,Good Feeling,Flo Rida,
3/10/12,8,Turn Me On,David Guetta Featuring Nicki Minaj,
3/10/12,9,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,
3/10/12,10,Starships,Nicki Minaj,
3/17/12,1,We Are Young,fun. Featuring Janelle Monae,
3/17/12,2,Stronger (What Doesn't Kill You),Kelly Clarkson,
3/17/12,3,Set Fire To The Rain,Adele,
3/17/12,4,Glad You Came,The Wanted,
3/17/12,5,Part Of Me,Katy Perry,
3/17/12,6,Starships,Nicki Minaj,
3/17/12,7,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,
3/17/12,8,Turn Me On,David Guetta Featuring Nicki Minaj,
3/17/12,9,Somebody That I Used To Know,Gotye Featuring Kimbra,
3/17/12,10,We Found Love,Rihanna Featuring Calvin Harris,
3/24/12,1,We Are Young,fun. Featuring Janelle Monae,
3/24/12,2,Stronger (What Doesn't Kill You),Kelly Clarkson,
3/24/12,3,Set Fire To The Rain,Adele,
3/24/12,4,Glad You Came,The Wanted,
3/24/12,5,Somebody That I Used To Know,Gotye Featuring Kimbra,
3/24/12,6,Turn Me On,David Guetta Featuring Nicki Minaj,
3/24/12,7,Take Care,Drake Featuring Rihanna,
3/24/12,8,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,
3/24/12,9,Starships,Nicki Minaj,
3/24/12,10,Part Of Me,Katy Perry,
3/31/12,1,We Are Young,fun. Featuring Janelle Monae,
3/31/12,2,Stronger (What Doesn't Kill You),Kelly Clarkson,
3/31/12,3,Glad You Came,The Wanted,
3/31/12,4,Set Fire To The Rain,Adele,
3/31/12,5,Somebody That I Used To Know,Gotye Featuring Kimbra,
3/31/12,6,Starships,Nicki Minaj,
3/31/12,7,Turn Me On,David Guetta Featuring Nicki Minaj,
3/31/12,8,Take Care,Drake Featuring Rihanna,
3/31/12,9,Wild Ones,Flo Rida Featuring Sia,
3/31/12,10,Part Of Me,Katy Perry,
4/7/12,1,We Are Young,fun. Featuring Janelle Monae,
4/7/12,2,Stronger (What Doesn't Kill You),Kelly Clarkson,
4/7/12,3,Glad You Came,The Wanted,
4/7/12,4,Somebody That I Used To Know,Gotye Featuring Kimbra,
4/7/12,5,Starships,Nicki Minaj,
4/7/12,6,Set Fire To The Rain,Adele,
4/7/12,7,Wild Ones,Flo Rida Featuring Sia,
4/7/12,8,Part Of Me,Katy Perry,
4/7/12,9,Take Care,Drake Featuring Rihanna,
4/7/12,10,Turn Me On,David Guetta Featuring Nicki Minaj,
4/14/12,1,We Are Young,fun. Featuring Janelle Monae,
4/14/12,2,Boyfriend,Justin Bieber,
4/14/12,3,Somebody That I Used To Know,Gotye Featuring Kimbra,
4/14/12,4,Glad You Came,The Wanted,
4/14/12,5,Stronger (What Doesn't Kill You),Kelly Clarkson,
4/14/12,6,Starships,Nicki Minaj,
4/14/12,7,Wild Ones,Flo Rida Featuring Sia,
4/14/12,8,Part Of Me,Katy Perry,
4/14/12,9,What Makes You Beautiful,One Direction,
4/14/12,10,Call Me Maybe,Carly Rae Jepsen,
4/21/12,1,We Are Young,fun. Featuring Janelle Monae,
4/21/12,2,Somebody That I Used To Know,Gotye Featuring Kimbra,
4/21/12,3,Glad You Came,The Wanted,
4/21/12,4,What Makes You Beautiful,One Direction,
4/21/12,5,Boyfriend,Justin Bieber,
4/21/12,6,Starships,Nicki Minaj,
4/21/12,7,Wild Ones,Flo Rida Featuring Sia,
4/21/12,8,Stronger (What Doesn't Kill You),Kelly Clarkson,
4/21/12,9,Part Of Me,Katy Perry,
4/21/12,10,Call Me Maybe,Carly Rae Jepsen,
4/28/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
4/28/12,2,We Are Young,fun. Featuring Janelle Monae,
4/28/12,3,Glad You Came,The Wanted,
4/28/12,4,What Makes You Beautiful,One Direction,
4/28/12,5,Boyfriend,Justin Bieber,
4/28/12,6,Wild Ones,Flo Rida Featuring Sia,
4/28/12,7,Starships,Nicki Minaj,
4/28/12,8,Call Me Maybe,Carly Rae Jepsen,
4/28/12,9,Stronger (What Doesn't Kill You),Kelly Clarkson,
4/28/12,10,Part Of Me,Katy Perry,
5/5/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
5/5/12,2,We Are Young,fun. Featuring Janelle Monae,
5/5/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
5/5/12,4,Boyfriend,Justin Bieber,
5/5/12,5,Glad You Came,The Wanted,
5/5/12,6,Wild Ones,Flo Rida Featuring Sia,
5/5/12,7,Call Me Maybe,Carly Rae Jepsen,
5/5/12,8,What Makes You Beautiful,One Direction,
5/5/12,9,Starships,Nicki Minaj,
5/5/12,10,Stronger (What Doesn't Kill You),Kelly Clarkson,
5/12/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
5/12/12,2,We Are Young,fun. Featuring Janelle Monae,
5/12/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
5/12/12,4,Glad You Came,The Wanted,
5/12/12,5,Call Me Maybe,Carly Rae Jepsen,
5/12/12,6,Wild Ones,Flo Rida Featuring Sia,
5/12/12,7,Boyfriend,Justin Bieber,
5/12/12,8,Starships,Nicki Minaj,
5/12/12,9,What Makes You Beautiful,One Direction,
5/12/12,10,Stronger (What Doesn't Kill You),Kelly Clarkson,
5/19/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
5/19/12,2,We Are Young,fun. Featuring Janelle Monae,
5/19/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
5/19/12,4,Call Me Maybe,Carly Rae Jepsen,
5/19/12,5,Wild Ones,Flo Rida Featuring Sia,
5/19/12,6,Glad You Came,The Wanted,
5/19/12,7,Starships,Nicki Minaj,
5/19/12,8,Boyfriend,Justin Bieber,
5/19/12,9,What Makes You Beautiful,One Direction,
5/19/12,10,Stronger (What Doesn't Kill You),Kelly Clarkson,
5/26/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
5/26/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
5/26/12,3,We Are Young,fun. Featuring Janelle Monae,
5/26/12,4,Call Me Maybe,Carly Rae Jepsen,
5/26/12,5,Wild Ones,Flo Rida Featuring Sia,
5/26/12,6,Starships,Nicki Minaj,
5/26/12,7,What Makes You Beautiful,One Direction,
5/26/12,8,Glad You Came,The Wanted,
5/26/12,9,Boyfriend,Justin Bieber,
5/26/12,10,Drive By,Train,
6/2/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
6/2/12,2,Call Me Maybe,Carly Rae Jepsen,
6/2/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
6/2/12,4,We Are Young,fun. Featuring Janelle Monae,
6/2/12,5,Starships,Nicki Minaj,
6/2/12,6,Wild Ones,Flo Rida Featuring Sia,
6/2/12,7,What Makes You Beautiful,One Direction,
6/2/12,8,Glad You Came,The Wanted,
6/2/12,9,Boyfriend,Justin Bieber,
6/2/12,10,Drive By,Train,
6/9/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
6/9/12,2,Call Me Maybe,Carly Rae Jepsen,
6/9/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
6/9/12,4,We Are Young,fun. Featuring Janelle Monae,
6/9/12,5,Starships,Nicki Minaj,
6/9/12,6,Wild Ones,Flo Rida Featuring Sia,
6/9/12,7,What Makes You Beautiful,One Direction,
6/9/12,8,Glad You Came,The Wanted,
6/9/12,9,Boyfriend,Justin Bieber,
6/9/12,10,Home,Phillip Phillips,
6/16/12,1,Somebody That I Used To Know,Gotye Featuring Kimbra,
6/16/12,2,Call Me Maybe,Carly Rae Jepsen,
6/16/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
6/16/12,4,We Are Young,fun. Featuring Janelle Monae,
6/16/12,5,Starships,Nicki Minaj,
6/16/12,6,What Makes You Beautiful,One Direction,
6/16/12,7,Wild Ones,Flo Rida Featuring Sia,
6/16/12,8,Boyfriend,Justin Bieber,
6/16/12,9,Where Have You Been,Rihanna,
6/16/12,10,Glad You Came,The Wanted,
6/23/12,1,Call Me Maybe,Carly Rae Jepsen,
6/23/12,2,Somebody That I Used To Know,Gotye Featuring Kimbra,
6/23/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
6/23/12,4,We Are Young,fun. Featuring Janelle Monae,
6/23/12,5,What Makes You Beautiful,One Direction,
6/23/12,6,Starships,Nicki Minaj,
6/23/12,7,Wild Ones,Flo Rida Featuring Sia,
6/23/12,8,Where Have You Been,Rihanna,
6/23/12,9,Wide Awake,Katy Perry,
6/23/12,10,Boyfriend,Justin Bieber,
6/30/12,1,Call Me Maybe,Carly Rae Jepsen,
6/30/12,2,Somebody That I Used To Know,Gotye Featuring Kimbra,
6/30/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
6/30/12,4,Wide Awake,Katy Perry,
6/30/12,5,We Are Young,fun. Featuring Janelle Monae,
6/30/12,6,What Makes You Beautiful,One Direction,
6/30/12,7,Starships,Nicki Minaj,
6/30/12,8,Where Have You Been,Rihanna,
6/30/12,9,Wild Ones,Flo Rida Featuring Sia,
6/30/12,10,Boyfriend,Justin Bieber,
7/7/12,1,Call Me Maybe,Carly Rae Jepsen,
7/7/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
7/7/12,3,Somebody That I Used To Know,Gotye Featuring Kimbra,
7/7/12,4,Wide Awake,Katy Perry,
7/7/12,5,Where Have You Been,Rihanna,
7/7/12,6,Lights,Ellie Goulding,
7/7/12,7,We Are Young,fun. Featuring Janelle Monae,
7/7/12,8,Starships,Nicki Minaj,
7/7/12,9,What Makes You Beautiful,One Direction,
7/7/12,10,Scream,Usher,
7/14/12,1,Call Me Maybe,Carly Rae Jepsen,
7/14/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
7/14/12,3,Somebody That I Used To Know,Gotye Featuring Kimbra,
7/14/12,4,Wide Awake,Katy Perry,
7/14/12,5,Where Have You Been,Rihanna,
7/14/12,6,Lights,Ellie Goulding,
7/14/12,7,We Are Young,fun. Featuring Janelle Monae,
7/14/12,8,Starships,Nicki Minaj,
7/14/12,9,Titanium,David Guetta Featuring Sia,
7/14/12,10,Scream,Usher,
7/21/12,1,Call Me Maybe,Carly Rae Jepsen,
7/21/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
7/21/12,3,Somebody That I Used To Know,Gotye Featuring Kimbra,
7/21/12,4,Wide Awake,Katy Perry,
7/21/12,5,Lights,Ellie Goulding,
7/21/12,6,Where Have You Been,Rihanna,
7/21/12,7,Titanium,David Guetta Featuring Sia,
7/21/12,8,We Are Young,fun. Featuring Janelle Monae,
7/21/12,9,Starships,Nicki Minaj,
7/21/12,10,Scream,Usher,
7/28/12,1,Call Me Maybe,Carly Rae Jepsen,
7/28/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
7/28/12,3,Wide Awake,Katy Perry,
7/28/12,4,Somebody That I Used To Know,Gotye Featuring Kimbra,
7/28/12,5,Lights,Ellie Goulding,
7/28/12,6,Where Have You Been,Rihanna,
7/28/12,7,Whistle,Flo Rida,
7/28/12,8,Titanium,David Guetta Featuring Sia,
7/28/12,9,Blow Me (One Last Kiss),P!nk,
7/28/12,10,Scream,Usher,
8/4/12,1,Call Me Maybe,Carly Rae Jepsen,
8/4/12,2,Payphone,Maroon 5 Featuring Wiz Khalifa,
8/4/12,3,Wide Awake,Katy Perry,
8/4/12,4,Lights,Ellie Goulding,
8/4/12,5,Somebody That I Used To Know,Gotye Featuring Kimbra,
8/4/12,6,Whistle,Flo Rida,
8/4/12,7,Where Have You Been,Rihanna,
8/4/12,8,Titanium,David Guetta Featuring Sia,
8/4/12,9,Scream,Usher,
8/4/12,10,Blow Me (One Last Kiss),P!nk,
8/11/12,1,Call Me Maybe,Carly Rae Jepsen,
8/11/12,2,Wide Awake,Katy Perry,
8/11/12,3,Payphone,Maroon 5 Featuring Wiz Khalifa,
8/11/12,4,Whistle,Flo Rida,
8/11/12,5,Lights,Ellie Goulding,
8/11/12,6,Somebody That I Used To Know,Gotye Featuring Kimbra,
8/11/12,7,Where Have You Been,Rihanna,
8/11/12,8,Titanium,David Guetta Featuring Sia,
8/11/12,9,Scream,Usher,
8/11/12,10,Blow Me (One Last Kiss),P!nk,
8/18/12,1,Call Me Maybe,Carly Rae Jepsen,
8/18/12,2,Lights,Ellie Goulding,
8/18/12,3,Whistle,Flo Rida,
8/18/12,4,Wide Awake,Katy Perry,
8/18/12,5,Payphone,Maroon 5 Featuring Wiz Khalifa,
8/18/12,6,Somebody That I Used To Know,Gotye Featuring Kimbra,
8/18/12,7,Where Have You Been,Rihanna,
8/18/12,8,Titanium,David Guetta Featuring Sia,
8/18/12,9,Home,Phillip Phillips,
8/18/12,10,Blow Me (One Last Kiss),P!nk,
8/25/12,1,Whistle,Flo Rida,
8/25/12,2,Lights,Ellie Goulding,
8/25/12,3,Call Me Maybe,Carly Rae Jepsen,
8/25/12,4,Wide Awake,Katy Perry,
8/25/12,5,Payphone,Maroon 5 Featuring Wiz Khalifa,
8/25/12,6,Somebody That I Used To Know,Gotye Featuring Kimbra,
8/25/12,7,Titanium,David Guetta Featuring Sia,
8/25/12,8,Some Nights,fun.,
8/25/12,9,Home,Phillip Phillips,
8/25/12,10,Where Have You Been,Rihanna,
9/1/12,1,We Are Never Ever Getting Back Together,Taylor Swift,
9/1/12,2,Whistle,Flo Rida,
9/1/12,3,Lights,Ellie Goulding,
9/1/12,4,Call Me Maybe,Carly Rae Jepsen,
9/1/12,5,Wide Awake,Katy Perry,
9/1/12,6,Some Nights,fun.,
9/1/12,7,Payphone,Maroon 5 Featuring Wiz Khalifa,
9/1/12,8,As Long As You Love Me,Justin Bieber Featuring Big Sean,
9/1/12,9,One More Night,Maroon 5,
9/1/12,10,Titanium,David Guetta Featuring Sia,
9/8/12,1,We Are Never Ever Getting Back Together,Taylor Swift,
9/8/12,2,Whistle,Flo Rida,
9/8/12,3,Lights,Ellie Goulding,
9/8/12,4,One More Night,Maroon 5,
9/8/12,5,Some Nights,fun.,
9/8/12,6,Call Me Maybe,Carly Rae Jepsen,
9/8/12,7,Wide Awake,Katy Perry,
9/8/12,8,Payphone,Maroon 5 Featuring Wiz Khalifa,
9/8/12,9,Good Time,Owl City & Carly Rae Jepsen,
9/8/12,10,As Long As You Love Me,Justin Bieber Featuring Big Sean,
9/15/12,1,Whistle,Flo Rida,
9/15/12,2,We Are Never Ever Getting Back Together,Taylor Swift,
9/15/12,3,One More Night,Maroon 5,
9/15/12,4,Lights,Ellie Goulding,
9/15/12,5,Some Nights,fun.,
9/15/12,6,Everybody Talks,Neon Trees,
9/15/12,7,Wide Awake,Katy Perry,
9/15/12,8,Good Time,Owl City & Carly Rae Jepsen,
9/15/12,9,As Long As You Love Me,Justin Bieber Featuring Big Sean,
9/15/12,10,Call Me Maybe,Carly Rae Jepsen,
9/22/12,1,We Are Never Ever Getting Back Together,Taylor Swift,
9/22/12,2,One More Night,Maroon 5,
9/22/12,3,Whistle,Flo Rida,
9/22/12,4,Some Nights,fun.,
9/22/12,5,Lights,Ellie Goulding,
9/22/12,6,Blow Me (One Last Kiss),P!nk,
9/22/12,7,As Long As You Love Me,Justin Bieber Featuring Big Sean,
9/22/12,8,Everybody Talks,Neon Trees,
9/22/12,9,Good Time,Owl City & Carly Rae Jepsen,
9/22/12,10,Too Close,Alex Clare,
9/29/12,1,One More Night,Maroon 5,
9/29/12,2,We Are Never Ever Getting Back Together,Taylor Swift,
9/29/12,3,Some Nights,fun.,
9/29/12,4,Whistle,Flo Rida,
9/29/12,5,Blow Me (One Last Kiss),P!nk,
9/29/12,6,As Long As You Love Me,Justin Bieber Featuring Big Sean,
9/29/12,7,Lights,Ellie Goulding,
9/29/12,8,Too Close,Alex Clare,
9/29/12,9,Good Time,Owl City & Carly Rae Jepsen,
9/29/12,10,Everybody Talks,Neon Trees,
10/6/12,1,One More Night,Maroon 5,
10/6/12,2,Gangnam Style,PSY,
10/6/12,3,Some Nights,fun.,
10/6/12,4,We Are Never Ever Getting Back Together,Taylor Swift,
10/6/12,5,Blow Me (One Last Kiss),P!nk,
10/6/12,6,Whistle,Flo Rida,
10/6/12,7,As Long As You Love Me,Justin Bieber Featuring Big Sean,
10/6/12,8,Good Time,Owl City & Carly Rae Jepsen,
10/6/12,9,Too Close,Alex Clare,
10/6/12,10,Lights,Ellie Goulding,
10/13/12,1,One More Night,Maroon 5,
10/13/12,2,Gangnam Style,PSY,
10/13/12,3,Some Nights,fun.,
10/13/12,4,We Are Never Ever Getting Back Together,Taylor Swift,
10/13/12,5,Blow Me (One Last Kiss),P!nk,
10/13/12,6,As Long As You Love Me,Justin Bieber Featuring Big Sean,
10/13/12,7,Begin Again,Taylor Swift,
10/13/12,8,Whistle,Flo Rida,
10/13/12,9,Too Close,Alex Clare,
10/13/12,10,Good Time,Owl City & Carly Rae Jepsen,
10/20/12,1,One More Night,Maroon 5,
10/20/12,2,Gangnam Style,PSY,
10/20/12,3,Live While We're Young,One Direction,
10/20/12,4,Some Nights,fun.,
10/20/12,5,We Are Never Ever Getting Back Together,Taylor Swift,
10/20/12,6,Red,Taylor Swift,
10/20/12,7,As Long As You Love Me,Justin Bieber Featuring Big Sean,
10/20/12,8,Skyfall,Adele,
10/20/12,9,Blow Me (One Last Kiss),P!nk,
10/20/12,10,Too Close,Alex Clare,
10/27/12,1,One More Night,Maroon 5,
10/27/12,2,Gangnam Style,PSY,
10/27/12,3,I Knew You Were Trouble.,Taylor Swift,
10/27/12,4,Some Nights,fun.,
10/27/12,5,We Are Never Ever Getting Back Together,Taylor Swift,
10/27/12,6,As Long As You Love Me,Justin Bieber Featuring Big Sean,
10/27/12,7,Too Close,Alex Clare,
10/27/12,8,Die Young,Ke$ha,
10/27/12,9,Blow Me (One Last Kiss),P!nk,
10/27/12,10,Good Time,Owl City & Carly Rae Jepsen,
11/3/12,1,One More Night,Maroon 5,
11/3/12,2,Gangnam Style,PSY,
11/3/12,3,Some Nights,fun.,
11/3/12,4,We Are Never Ever Getting Back Together,Taylor Swift,
11/3/12,5,Die Young,Ke$ha,
11/3/12,6,As Long As You Love Me,Justin Bieber Featuring Big Sean,
11/3/12,7,Too Close,Alex Clare,
11/3/12,8,Diamonds,Rihanna,
11/3/12,9,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,
11/3/12,10,Blow Me (One Last Kiss),P!nk,
11/10/12,1,One More Night,Maroon 5,
11/10/12,2,Gangnam Style,PSY,
11/10/12,3,Some Nights,fun.,
11/10/12,4,Die Young,Ke$ha,
